FIPS,county_clean,State,married.slope_2022,unmarried.slope_2022,household_volatility,E_POV150,E_UNINSUR,E_CROWD,E_NOVEH,E_MINRTY,E_AGE65,healthcare_vulnerability,disease_risk_score,covid_cases,covid_cases_per_100k
27119,"polk, minnesota",MN,-66.2535714285714,-54.6917420814425,120.9453135100139,6210,1196,256,788,4455,5770,1452,919.5781254040055,9247,29464.0581187866
29167,"polk, missouri",MO,711.605588436127,-97.1312702003925,808.7368586365195,8329,4429,324,739,2168,5689,4753,3175.2947434546077,10020,31282.1953732322
31143,"polk, nebraska",NE,-56.8464285714286,94.5922456319386,151.4386742033672,780,625,43,71,433,1155,668,461.3754696813469,1219,23406.2980030722
37149,"polk, north carolina",NC,-171.548594052991,-93.3287459909916,264.8773400439826,3767,2154,186,411,2741,6417,2340,1509.950936017593,5112,24717.1453437772
41053,"polk, oregon",OR,504.917857142857,203.107142857143,708.025,15874,4700,551,1449,19026,15121,5251,3433.81,15243,17990.086156025
47139,"polk, tennessee",TN,-165.412314156434,145.41990950227,310.83222365870404,4130,2316,129,389,1215,3536,2445,1591.3328894634817,4735,28172.785149045
48373,"polk, texas",TX,412.067857142857,4.91731223836541,416.9851693812224,12593,8267,829,802,14499,9384,9096,5624.394067752489,8510,16967.4010567242
55095,"polk, wisconsin",WI,471.296040723973,62.3571428571428,533.6531835811159,7298,2518,247,623,2251,8979,2765,1872.4612734324464,15345,35236.1707501894
000NA,"ponce municipio, puerto rico",NA,-2349.275,331.860714285714,2681.135714285714,NA,NA,NA,NA,NA,NA,0,1072.4542857142858,NA,NA
30073,"pondera, montana",MT,72.6847769877277,29.7205743985251,102.4053513862528,1441,453,68,147,1112,1218,521,353.56214055450107,1501,25393.3344611741
28115,"pontotoc, mississippi",MS,590.557320620544,-57.0229476405839,647.5802682611279,8272,4499,453,645,7606,4807,4952,3230.232107304451,12987,40589.4486810851
40123,"pontotoc, oklahoma",OK,-56.8464285714286,-171.886296056902,228.73272462833063,8957,6571,225,743,13657,6339,6796,4169.0930898513325,17104,44559.0725543832
05115,"pope, arkansas",AR,576.851741105318,-608.604734182358,1185.4564752876759,18059,4612,373,1147,10424,9858,4985,3465.1825901150705,20974,32809.8113443669
17151,"pope, illinois",IL,-132.617517776343,94.5922456319386,227.2097634082816,1231,90,3,136,441,1280,93,146.68390536331265,1227,29375.1496289203
27121,"pope, minnesota",MN,163.099377073348,22.2964285714286,185.3958056447766,1704,301,34,147,534,2707,335,275.15832225791064,3354,30197.172953993
51735,"poquoson city, virginia",VA,269.549014221077,-138.854557207495,408.40357142857204,1103,382,11,144,1145,2432,393,399.1614285714288,3014,24865.9351538652
39133,"portage, ohio",OH,-357.660714285714,325.875,683.535714285714,29581,8810,571,4154,18355,26780,9381,5902.0142857142855,45004,27698.8601393437
55097,"portage, wisconsin",WI,-187.185714285714,151.167857142857,338.353571428571,12595,3459,391,1461,6516,11789,3850,2445.3414285714284,23268,32854.1978481263
18127,"porter, indiana",IN,1558.71727505326,450.278571428571,2008.995846481831,25289,8953,1068,2356,29911,27776,10021,6816.198338592732,37589,22178.7564461123
51740,"portsmouth city, virginia",VA,409.867129928927,279.585714285714,689.452844214641,23243,8366,622,4061,59805,13997,8988,5668.581137685856,26957,28387.443266183
18129,"posey, indiana",IN,139.693956043979,-77.1676541827619,216.86161022674088,3733,1272,33,391,1157,4761,1305,869.7446440906964,6528,25620.0941915228
20149,"pottawatomie, kansas",KS,336.45,148.326034415513,484.776034415513,3308,1080,281,223,2535,3449,1361,1010.5104137662053,6964,28773.2925670371
40125,"pottawatomie, oklahoma",OK,259.994861021325,116.910714285714,376.905575307039,17937,9781,629,1384,20500,11837,10410,6396.762230122816,27319,37675.6630028547
19155,"pottawattamie, iowa",IA,-176.589285714286,201.675,378.264285714286,18206,4963,647,2395,12081,16350,5610,3517.305714285714,27734,29669.0130298038
42105,"potter, pennsylvania",PA,-69.625,-24.5132999353591,94.1382999353591,3921,1108,93,512,613,4001,1201,758.2553199741436,3933,23572.0707222056
46107,"potter, south dakota",SD,68.4697640594713,94.5922456319386,163.0620096914099,349,143,0,4,182,646,143,151.02480387656396,819,35439.2038078754
48375,"potter, texas",TX,-839.871913380746,94.5922456319386,934.4641590126846,39154,24649,2350,3709,66784,14871,26999,16573.185663605072,34363,29041.6909645631
30075,"powder river, montana",MT,42.5722204266349,-22.5788618451916,65.1510822718265,336,180,0,17,137,430,180,134.0604329087306,421,25764.993880049
21197,"powell, kentucky",KY,443.054314802837,-15.4981094338,458.55242423663697,3728,511,226,453,546,1919,737,625.6209696946548,6473,52698.8520719694
30077,"powell, montana",MT,-56.8464285714286,78.5939398035407,135.4403683749693,1140,375,110,107,764,1400,485,345.17614734998773,2240,32734.1809148035
16077,"power, idaho",ID,154.457126696841,-70.9542372711003,225.41136396794127,1679,1094,61,23,2953,1188,1155,783.1645455871765,1677,21964.6365422397
19157,"poweshiek, iowa",IA,-88.5428571428571,45.1035714285714,133.6464285714285,2949,1000,68,494,1559,3749,1068,694.2585714285714,4579,24898.0479582404
51145,"powhatan, virginia",VA,288.075,89.275,377.35,2074,1421,44,109,4354,5371,1465,1029.94,6497,22209.6878952586
05117,"prairie, arkansas",AR,-64.9785714285714,94.5922456319386,159.57081706051,1900,531,73,126,1265,1937,604,426.228326824204,2418,29712.4600638978
30079,"prairie, montana",MT,-66.577262443443,8.38571428571429,74.96297672915729,405,45,0,15,41,377,45,56.98519069166292,292,25129.0877796902
20151,"pratt, kansas",KS,-341.413380736907,23.246331609568202,364.6597123464752,1833,801,107,137,1130,1815,908,690.6638849385901,2233,23948.9489489489
39135,"preble, ohio",OH,-152.835714285714,52.0678571428572,204.9035714285712,6407,2246,180,805,1586,7848,2426,1537.5614285714285,11778,28730.332967435
28117,"prentiss, mississippi",MS,-56.8464285714286,-25.9736263736268,82.8200549450554,8989,2328,235,653,4611,4461,2563,1570.9280219780221,10393,41315.8417809581
48377,"presidio, texas",TX,348.694253757596,106.853458306407,455.547712064003,4032,1715,128,250,5667,1633,1843,1288.019084825601,1274,18713.2784958872
26141,"presque isle, michigan",MI,59.6646897220417,133.396988872439,193.06167859448072,3052,853,83,299,597,4004,936,638.8246714377923,2433,19177.1104279972
54077,"preston, west virginia",WV,-59.4945131167769,49.275,108.76951311677689,6777,2012,198,889,2980,6731,2210,1369.5078052467109,11052,32883.0705147278
55099,"price, wisconsin",WI,-111.210714285714,86.5329993535888,197.74371363930283,3083,724,164,341,821,3458,888,611.8974854557212,4163,31181.1849299678
51147,"prince edward, virginia",VA,-194.821428571429,72.1571428571428,266.9785714285718,5593,1875,71,735,8925,3748,1946,1274.3914285714286,6864,29984.2739821772
51149,"prince george, virginia",VA,-159.445216548193,143.342857142857,302.78807369105004,5168,1708,142,437,17436,5321,1850,1231.11522947642,11730,30633.0303979944
24033,"prince george's, maryland",MD,4336.56785714286,1632.77142857143,5969.33928571429,126596,92790,13504,29030,798266,121208,106294,66164.13571428572,202294,22216.6578258659
51153,"prince william, virginia",VA,5795.425,789.4,6584.825,52359,49254,4571,3362,272129,46209,53825,34928.93,129794,27803.0306275892
02198,"prince of wales-hyder census area, alaska",AK,-181.226156059653,-4.30940530058297,185.53556136023596,1797,1392,142,221,3490,1100,1534,994.6142245440943,251,3960.2398232881
44007,"providence, rhode island",RI,5724.66074660677,2152.2823044603,7876.94305106707,133089,32924,6024,27146,253449,97381,38948,26519.57722042683,282974,44481.5070398846
08099,"prowers, colorado",CO,120.299078862306,94.5922456319386,214.8913244942446,3393,1284,191,406,5016,2151,1475,970.9565297976978,3308,27486.4977149979
08101,"pueblo, colorado",CO,-56.8464285714286,429.407142857143,486.2535714285716,44892,11001,1608,4763,81138,31096,12609,7759.901428571428,63202,37752.371395121
05119,"pulaski, arkansas",AR,-56.8464285714286,1035.65357142857,1092.4999999999986,100383,30449,3426,11855,190287,60942,33875,20762,128164,32605.2335668748
13235,"pulaski, georgia",GA,-344.719279250174,94.5922456319386,439.3115248821126,3085,1245,208,507,4735,2290,1453,1047.524609952845,1438,12856.5042467591
17153,"pulaski, illinois",IL,-76.0035714285714,94.5922456319386,170.59581706051,1850,251,17,212,1967,1206,268,229.03832682420398,2002,36978.2046545992
18131,"pulaski, indiana",IN,-187.778571428571,46.5821428571429,234.36071428571393,2525,895,59,268,767,2431,954,666.1442857142856,3070,24595.4174010575
21199,"pulaski, kentucky",KY,-56.8464285714286,133.257142857143,190.10357142857163,21256,3761,236,1841,4056,12261,3997,2474.2414285714285,22113,34130.7938075908
29169,"pulaski, missouri",MO,197.885714285714,480.586375385523,678.472089671237,10109,4107,461,604,16092,4493,4568,3012.1888358684946,10868,20756.6989438301
51155,"pulaski, virginia",VA,-372.248998060764,253.456593406605,625.705591467369,6815,2119,85,820,3187,7734,2204,1572.6822365869475,11145,32670.8293026119
40127,"pushmataha, oklahoma",OK,-359.221327953041,53.040355488658,412.261683441699,3761,2136,152,450,3334,2532,2288,1537.7046733766797,3316,29995.4771596563
12107,"putnam, florida",FL,-56.8464285714286,251.15,307.9964285714286,28110,11960,750,2276,21337,16898,12710,7749.198571428571,21322,28897.8640355633
13237,"putnam, georgia",GA,87.9535714285714,100.192857142857,188.14642857142837,6706,2945,223,578,7546,5177,3168,1976.0585714285712,4341,19816.4886332512
17155,"putnam, illinois",IL,-54.6071428571428,94.5922456319386,149.1993884890814,804,162,35,90,474,1311,197,177.87975539563254,1369,23933.5664335664
18133,"putnam, indiana",IN,419.90164835169,-121.431053861976,541.332702213666,6027,1723,369,578,3166,6229,2092,1471.7330808854665,9323,24915.1500574574
29171,"putnam, missouri",MO,-43.9857142857143,158.931224644184,202.9169389298983,1072,584,44,102,204,1191,628,457.9667755719593,1182,24905.183312263
36079,"putnam, new york",NY,-341.253571428571,-123.256184823811,464.509756252382,8405,4058,474,1610,22089,17181,4532,2905.003902500953,32138,32556.6788905322
39137,"putnam, ohio",OH,-56.8464285714286,-11.3971881060133,68.2436166774419,4190,1011,116,375,2678,5871,1127,703.4974466709767,10058,29725.735902589
47141,"putnam, tennessee",TN,871.157821590197,301.767857142857,1172.9256787330542,22573,6325,336,1516,9579,13135,6661,4465.770271493222,25114,31975.2489114105
54079,"putnam, west virginia",WV,101.381577246299,107.167857142857,208.549434389156,10272,3378,227,931,2834,10389,3605,2246.4197737556624,20824,36788.9195109886
35037,"quay, new mexico",NM,-107.525,127.597802197801,235.122802197801,2869,571,9,146,4206,2043,580,442.04912087912044,2617,31663.6418632789
000NA,"quebradillas municipio, puerto rico",NA,-310.710714285714,77.7964285714286,388.50714285714264,NA,NA,NA,NA,NA,NA,0,155.40285714285707,NA,NA
24035,"queen anne's, maryland",MD,198.253571428571,223.989544279262,422.243115707833,5115,2141,174,594,7313,9593,2315,1557.8972462831332,8051,16049.6780495584
36081,"queens, new york",NY,5795.75,2036.78928571429,7832.53928571429,456004,200657,74575,289443,1711198,359534,275232,168272.2157142857,873689,38471.9609542329
13239,"quitman, georgia",GA,-35.7428571428571,94.5922456319386,130.3351027747957,579,563,29,86,1327,710,592,407.3340411099183,285,12445.4148471616
28119,"quitman, mississippi",MS,-103.603571428571,-97.4725835043937,201.0761549329647,3471,1296,80,473,5236,1223,1376,906.0304619731859,1843,26186.4165956238
13241,"rabun, georgia",GA,195.964350355513,94.5922456319386,290.5565959874516,5398,2775,99,293,2031,4748,2874,1840.6226383949804,3162,18755.5608280444
55101,"racine, wisconsin",WI,-491.592857142857,841.412007110543,1333.0048642534,39775,9270,825,4860,57014,32310,10095,6590.20194570136,72275,36901.5465207113
51750,"radford city, virginia",VA,-56.8464285714286,-304.328894634789,361.17532320621757,7477,1219,68,426,3006,1569,1287,916.670129282487,5266,29529.5239163349
48379,"rains, texas",TX,185.34639625081,-36.682195706293,222.028591957103,2405,2160,115,167,1793,2883,2275,1453.8114367828412,2102,17515.2070660778
54081,"raleigh, west virginia",WV,-467.907142857143,94.5922456319386,562.4993884890816,23137,3958,307,2694,9745,15409,4265,2783.9997553956327,30503,40970.0209530973
29173,"ralls, missouri",MO,84.2268261150675,94.5922456319386,178.8190717470061,2167,753,54,124,597,2198,807,555.7276286988024,2985,29099.2396178592
27123,"ramsey, minnesota",MN,1454.15357142857,1097.59642857143,2551.75,116118,27300,9201,20799,214018,78991,36501,22921.3,137147,25091.0175302508
38071,"ramsey, north dakota",ND,-56.8464285714286,45.9357142857143,102.7821428571429,2489,1105,73,452,1983,2287,1178,747.9128571428571,4458,38694.557764083
48381,"randall, texas",TX,1193.05357142857,323.528571428571,1516.582142857141,22349,12962,1116,1506,40367,20455,14078,9053.432857142856,31318,23027.0945921106
01111,"randolph, alabama",AL,-56.8464285714286,94.5922456319386,151.4386742033672,5710,2090,217,406,5665,4692,2307,1444.775469681347,6593,29003.167341193
05121,"randolph, arkansas",AR,204.117792501638,120.336764705884,324.454557207522,6117,1330,200,335,1385,3565,1530,1047.7818228830088,6466,36054.4217687075
13243,"randolph, georgia",GA,-137.346428571429,94.5922456319386,231.93867420336758,3392,820,80,501,4683,1531,900,632.775469681347,939,13632.4041811847
17157,"randolph, illinois",IL,-242.857142857143,-55.6922753716935,298.5494182288365,7027,1400,106,796,4910,6043,1506,1023.0197672915347,12461,38973.5088981328
18135,"randolph, indiana",IN,-201.803571428571,70.5357142857143,272.3392857142853,5115,2214,175,463,1912,4967,2389,1542.335714285714,5935,24034.1783429173
29175,"randolph, missouri",MO,-790.371027223766,367.709910832345,1158.0809380561109,5866,2333,69,445,2956,4053,2402,1904.4323752224445,7229,29185.6756429408
37151,"randolph, north carolina",NC,-56.8464285714286,203.342857142857,260.18928571428563,37837,18558,1408,2366,30705,25413,19966,12083.675714285715,44950,31332.7756866025
54083,"randolph, west virginia",WV,-251.810714285714,76.575,328.385714285714,7264,1980,69,1132,1907,6338,2049,1360.7542857142855,12041,41862.8098598894
28121,"rankin, mississippi",MS,1108.71428571429,347.410714285714,1456.125000000004,24287,13277,933,1125,40997,23463,14210,9108.45,47543,30848.2406452157
38073,"ransom, north dakota",ND,29.3122979961263,-17.8519230769271,47.1642210730534,898,222,8,97,323,1102,230,156.86568842922136,1970,37466.7173830354
22079,"rapides, louisiana",LA,-541.889285714286,114.067857142857,655.9571428571429,36155,11713,1155,4886,50886,21076,12868,7983.182857142857,37952,29109.6520832055
51157,"rappahannock, virginia",VA,-169.2248545572,94.5922456319386,263.8171001891386,1040,991,46,76,863,1909,1037,727.7268400756554,1388,18858.6956521739
30081,"ravalli, montana",MT,1009.8516483517,94.5252798870206,1104.3769282387207,8884,4111,295,615,3618,11221,4406,3085.3507712954884,8680,19988.9462048637
20153,"rawlins, kansas",KS,-40.0032643826762,94.5922456319386,134.5955100146148,647,179,24,79,266,663,203,175.63820400584592,762,30602.4096385542
29177,"ray, missouri",MO,-151.378571428571,94.5922456319386,245.9708170605096,4338,2418,149,429,1579,4179,2567,1638.588326824204,6259,27331.8777292576
48383,"reagan, texas",TX,-56.8464285714286,-32.1776018099536,89.0240303813822,806,823,48,20,2741,369,871,558.209612152553,1011,26845.4593733404
48385,"real, texas",TX,-35.5785714285714,94.5922456319386,130.17081706051,1167,756,40,70,871,1019,796,529.668326824204,990,28871.3910761155
27125,"red lake, minnesota",MN,-14.3321428571429,94.5922456319386,108.9243884890815,731,118,32,94,322,823,150,133.5697553956326,962,24019.975031211
48387,"red river, texas",TX,193.79484486104,94.5922456319386,288.3870904929786,3761,1735,79,321,3224,3066,1814,1203.7548361971913,2773,22888.9806025588
22081,"red river, louisiana",LA,-60.8107142857143,-90.591719539836,151.4024338255503,2909,855,50,321,3694,1604,905,603.5609735302202,2425,28657.5277712125
31145,"red willow, nebraska",NE,-73.7964285714286,94.5922456319386,168.3886742033672,1881,932,2,273,922,2173,934,627.7554696813469,2329,21715.6177156177
27127,"redwood, minnesota",MN,42.3308500323255,33.8393648555502,76.1702148878757,2768,1035,67,318,2026,3238,1102,691.6680859551502,4112,27065.0957677878
48389,"reeves, texas",TX,-342.654234001282,59.3285714285714,401.98280542985344,4098,2996,162,256,11917,1827,3158,2055.593122171941,5940,38209.185642609
48391,"refugio, texas",TX,-78.1928571428572,14.4642857142857,92.6571428571429,1731,974,61,235,4119,1539,1035,658.0628571428572,2361,33656.4504632929
20155,"reno, kansas",KS,-1001.08957659989,161.389285714286,1162.478862314176,13826,5787,592,1366,10239,12374,6379,4292.39154492567,22234,35619.4229506096
36083,"rensselaer, new york",NY,-529.457142857143,326.378571428571,855.835714285714,25694,5764,913,6257,27869,27048,6677,4348.534285714285,42555,26761.9628583826
27129,"renville, minnesota",MN,-158.735714285714,25.375,184.110714285714,2694,686,47,429,1831,3052,733,513.4442857142856,3918,26887.1808948669
38075,"renville, north dakota",ND,-69.3204104718825,94.5922456319386,163.9126561038211,279,126,9,24,194,448,135,146.56506244152843,677,28361.9606200251
20157,"republic, kansas",KS,-90.3116673305631,94.5922456319386,184.9039129625017,967,188,14,107,238,1249,202,195.16156518500065,1537,33362.2747992186
29179,"reynolds, missouri",MO,-153.037685843563,24.7726405947069,177.8103264382699,1783,646,54,115,416,1465,700,491.12413057530796,1404,22378.0682180427
47143,"rhea, tennessee",TN,-56.8464285714286,-241.503490627045,298.34991919847363,9413,3718,149,634,3400,6010,3867,2439.539967679389,9981,30278.4856206771
20159,"rice, kansas",KS,78.8919955603778,94.5922456319386,173.4842411923164,1919,623,9,165,1654,1828,632,448.59369647692654,3036,31850.60847671
27131,"rice, minnesota",MN,-56.8464285714286,131.425,188.2714285714286,10148,3393,476,1081,12294,10454,3869,2396.7085714285713,18935,28452.7190491217
49033,"rich, utah",UT,104.890853264391,94.5922456319386,199.48309889632958,423,222,1,0,257,420,223,213.59323955853182,388,16066.2525879917
31147,"richardson, nebraska",NE,-117.441515837108,94.5922456319386,212.0337614690466,1780,762,16,234,635,1914,778,551.6135045876185,1807,22835.8397573613
17159,"richland, illinois",IL,-137.939285714286,94.5922456319386,232.5315313462246,3248,536,70,426,834,3237,606,456.6126125384898,6087,38827.5818077438
30083,"richland, montana",MT,-97.5515029088638,55.0357142857143,152.5872171945781,1356,751,91,350,1318,1681,842,566.2348868778313,3037,27367.7570514553
38077,"richland, north dakota",ND,-89.4964285714286,52.5035714285714,142,3045,706,105,362,1567,2906,811,543.4,4894,30126.1926746691
39139,"richland, ohio",OH,-610.996428571429,385.6,996.596428571429,27802,8314,702,4496,18155,23602,9016,5808.238571428571,39682,32783.3910263295
45079,"richland, south carolina",SC,1123.59285714286,1207.68928571429,2331.28214285715,97894,36194,2586,9888,241502,52863,38780,24200.51285714286,123578,29802.2476245599
55103,"richland, wisconsin",WI,-140.535714285714,42.3464285714286,182.88214285714258,3892,1479,132,461,1040,4021,1611,1039.752857142857,5127,29451.9761029412
22083,"richland, louisiana",LA,-178.814285714286,-150.604500394315,329.418786108601,7984,2027,248,525,7980,3577,2275,1496.7675144434404,8294,40956.0021727322
13245,"richmond, georgia",GA,-528.342857142857,511.889285714286,1040.2321428571431,64947,25620,1140,7689,133771,28193,26760,16472.092857142856,43059,21297.5694684882
36085,"richmond, new york",NY,-1118.19889807701,366.417857142857,1484.616755219867,79981,19276,7594,26233,189134,77313,26870,16715.846702087947,213140,44815.3474797938
37153,"richmond, north carolina",NC,-346.117857142857,-47.6494182981551,393.7672754410121,15168,4495,406,1779,19428,7932,4901,3098.1069101764047,16610,37109.8550012288
51159,"richmond, virginia",VA,-272.970434531569,120.418577708304,393.389012239873,2150,456,33,174,3528,1935,489,450.7556048959492,2935,32789.6324433024
51760,"richmond city, virginia",VA,943.757142857143,1516.68214285714,2460.439285714283,67249,26066,1560,14480,134833,30140,27626,17559.77571428571,60036,26189.9464736753
20161,"riley, kansas",KS,-673.96223335492,-322.768131868157,996.7303652230771,20814,4044,672,1679,17670,6846,4716,3228.2921460892308,16092,21728.6217745311
000NA,"rincón municipio, puerto rico",NA,-158.575,59.4428571428571,218.01785714285708,NA,NA,NA,NA,NA,NA,0,87.20714285714284,NA,NA
19159,"ringgold, iowa",IA,-37.425,94.5922456319386,132.01724563193858,1037,310,25,88,242,1173,335,253.80689825277543,1310,26615.19707436
35039,"rio arriba, new mexico",NM,-359.292857142857,151.342857142857,510.635714285714,13539,3471,273,689,34248,7532,3744,2450.654285714286,13636,34998.20337765
08103,"rio blanco, colorado",CO,-56.8464285714286,94.5922456319386,151.4386742033672,1367,701,89,68,1030,980,790,534.5754696813469,2257,35437.2742973779
08105,"rio grande, colorado",CO,-56.8464285714286,-58.8882191338125,115.7346477052411,2941,1283,193,413,5456,2279,1476,931.8938590820965,3797,33601.7699115044
18137,"ripley, indiana",IN,-108.860714285714,45.4678571428571,154.32857142857108,5363,2137,389,551,1368,5043,2526,1577.3314285714284,8283,29107.0738306919
29181,"ripley, missouri",MO,-188.860714285714,-152.123319327737,340.984033613451,5309,2125,58,361,664,2809,2183,1446.1936134453804,3234,23983.9810145357
54085,"ritchie, west virginia",WV,-282.631112799048,-97.9204104718883,380.55152327093634,2621,742,20,178,313,2269,762,609.4206093083745,3040,31189.0838206628
06065,"riverside, california",CA,16368.0107142857,2368.45714285714,18736.467857142838,518929,204878,52030,29230,1600017,352375,256908,161639.38714285713,742131,30441.8540164669
47145,"roane, tennessee",TN,-56.8464285714286,94.3248859494925,151.1713145209211,11950,3374,309,1385,3955,12106,3683,2270.2685258083684,15794,29615.0456582475
54087,"roane, west virginia",WV,-138.675,177.567361947149,316.242361947149,4924,715,47,518,619,3002,762,583.6969447788596,4492,32477.7673342492
51161,"roanoke, virginia",VA,-205.303571428571,191.928571428571,397.232142857142,12225,4678,286,1525,13672,20341,4964,3137.292857142857,28695,30493.1830016046
51770,"roanoke city, virginia",VA,-56.8464285714286,207.414285714286,264.2607142857146,30748,10909,688,5154,41579,16353,11597,7063.904285714286,28668,28921.9345856621
46109,"roberts, south dakota",SD,98.2621040724116,-11.4619101486769,109.72401422108851,3439,2113,103,223,4516,2055,2216,1373.4896056884354,2899,28118.3317167798
48393,"roberts, texas",TX,22.1004310436547,5.33928571428571,27.43971675794041,115,79,7,27,118,195,86,62.57588670317617,191,24362.2448979592
21201,"robertson, kentucky",KY,-83.2008888170676,-20.2869844203815,103.4878732374491,638,167,71,39,63,358,238,184.19514929497961,878,41047.2183263207
47147,"robertson, tennessee",TN,487.689285714286,736.909153401852,1224.598439116138,13181,5980,377,818,12458,10431,6357,4304.039375646455,21555,30366.8535685103
48395,"robertson, texas",TX,-56.8464285714286,30.1107142857143,86.95714285714291,4363,2358,255,599,7379,3287,2613,1602.5828571428572,4998,29238.3292383292
37155,"robeson, north carolina",NC,-2203.42677763395,-67.0722365869296,2270.49901422088,52491,18507,1767,4068,98953,20028,20274,13072.599605688352,52675,40009.5703955764
27133,"rock, minnesota",MN,-56.8464285714286,18.1743712429889,75.0207998144175,1527,517,82,163,634,1890,599,389.408319925767,2403,25601.9603665033
31149,"rock, nebraska",NE,0.952693560626358,-14.3162151107099,15.268908671336257,192,142,0,25,51,349,142,91.30756346853451,172,12027.972027972
55105,"rock, wisconsin",WI,1289.16043956042,504.417857142857,1793.578296703277,32999,9208,1112,3956,29437,26956,10320,6909.431318681311,56367,34680.5552137425
17161,"rock island, illinois",IL,-482.053571428572,407.099741435042,889.153312863614,30356,7831,998,5021,41141,27463,8829,5653.061325145445,40925,28658.7628938173
51163,"rockbridge, virginia",VA,-329.497656755004,94.5922456319386,424.08990238694264,5053,1574,46,313,1844,5863,1620,1141.6359609547771,5274,23204.8574445618
21203,"rockcastle, kentucky",KY,-62.5785714285714,39.1214285714286,101.7,5695,635,123,545,520,3068,758,495.48,6652,39607.0259005656
13247,"rockdale, georgia",GA,-61.8176885172725,153.25,215.0676885172725,22586,12377,1047,1188,63008,12929,13424,8140.427075406908,19644,21789.1409239643
33015,"rockingham, new hampshire",NH,2322.38702327095,561.557142857143,2883.944166128093,24601,14493,1471,3630,24789,55003,15964,10731.977666451237,77679,25203.1887246075
37157,"rockingham, north carolina",NC,265.467711700097,204.046428571429,469.514140271526,24508,8491,836,2594,25467,18554,9327,5784.00565610861,27965,30713.5561388672
51165,"rockingham, virginia",VA,240.85,249.714285714286,490.56428571428603,12433,8143,491,1477,9653,15333,8634,5376.625714285714,19401,23911.1143976928
36087,"rockland, new york",NY,2080.46428571429,-405.955785391008,2486.420071105298,69988,15129,6740,10711,120563,51185,21869,14115.96802844212,121316,37303.551826034
48397,"rockwall, texas",TX,2568.46785714286,288.603571428571,2857.0714285714307,7857,9334,721,605,30589,12293,10055,7175.828571428572,32036,31663.9486039041
40129,"roger mills, oklahoma",OK,-26.3964285714286,-28.686586942471,55.083015513899596,1061,492,20,14,639,750,512,329.23320620555984,1133,31169.1884456671
40131,"rogers, oklahoma",OK,541.833661926328,235.664285714286,777.497947640614,14888,10021,954,940,26506,15004,10975,6895.999179056245,32095,34866.1626037457
38079,"rolette, north dakota",ND,-117.860714285714,94.5922456319386,212.4529599176526,5520,3694,286,385,11829,1697,3980,2472.981183967061,8270,57283.3691210085
20163,"rooks, kansas",KS,-56.8464285714286,32.1336679235101,88.9800964949387,827,318,2,86,303,1121,320,227.5920385979755,1580,31695.0852557673
30085,"roosevelt, montana",MT,-60.8035714285714,68.9758888170672,129.7794602456386,4782,2962,146,360,7350,1273,3108,1916.7117840982553,4103,36993.9590659093
35041,"roosevelt, new mexico",NM,-73.7,-219.427122324705,293.127122324705,6032,2666,252,392,9144,2680,2918,1868.050848929882,6286,33573.679431715
26143,"roscommon, michigan",MI,151.342469295414,94.5922456319386,245.9347149273526,6319,1498,177,1059,1349,7786,1675,1103.373885970941,5730,24012.0688932657
27135,"roseau, minnesota",MN,-58.9071428571429,19.3321428571429,78.2392857142858,2072,684,59,326,1383,2653,743,477.09571428571434,4621,30283.7669572056
30087,"rosebud, montana",MT,-227.909033613447,22.4928571428571,250.4018907563041,2632,1491,182,186,4315,1374,1673,1103.9607563025215,3133,34561.500275786
39141,"ross, ohio",OH,-231.978571428571,156.353571428571,388.332142857142,18347,4402,393,1998,8165,12773,4795,3032.332857142857,25367,33023.0681108103
08107,"routt, colorado",CO,494.109583064012,-300.924789915938,795.0343729799499,3532,1821,204,245,3047,3929,2025,1533.01374919198,7982,31528.2221432239
21205,"rowan, kentucky",KY,-56.8464285714286,150.560714285714,207.40714285714262,8385,1099,127,972,1362,3392,1226,818.5628571428571,9776,39846.7432950192
37159,"rowan, north carolina",NC,1943.04225921154,216.442857142857,2159.485116354397,36213,15808,1417,3403,39854,24653,17225,11198.79404654176,52141,36985.2033650641
48399,"runnels, texas",TX,-56.8464285714286,36.7321428571429,93.57857142857151,2525,1314,63,121,3993,2131,1377,863.6314285714285,2694,26206.2256809339
18139,"rush, indiana",IN,-132.667857142857,72.9642857142857,205.6321428571427,3671,1586,79,362,736,3020,1665,1081.252857142857,4906,29497.3544973545
20165,"rush, kansas",KS,-53.0357142857143,94.5922456319386,147.6279599176529,542,125,6,49,241,734,131,137.65118396706117,920,31154.7578733491
48401,"rusk, texas",TX,-56.8464285714286,-178.176115061404,235.0225436328326,10999,8236,582,712,19848,9027,8818,5384.8090174531335,12563,23269.9859227977
55107,"rusk, wisconsin",WI,-69.1642857142857,105.842097608278,175.0063833225637,3389,1035,126,282,769,3403,1161,766.6025533290255,4274,30368.0545687083
01113,"russell, alabama",AL,408.689285714286,94.8928571428571,503.5821428571431,18037,6089,369,1974,31842,8281,6458,4076.232857142857,13152,22700.1277227381
20167,"russell, kansas",KS,-158.437055591472,58.2999030381397,216.7369586296117,1488,596,66,115,557,1653,662,483.89478345184466,2132,30916.4733178654
21207,"russell, kentucky",KY,-56.8464285714286,149.230259276927,206.07668784835562,5608,1118,143,343,1138,3599,1261,839.0306751393423,8367,46884.4559004819
